id,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
4233,3,1,3,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,24,0,0,0,0,0,0.666666667,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-1,1,0,-1,1
4234,3,1,3,79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25,47,0,0,1,0,0.066666667,0.888888889,1,1,0,0,0,0.933333333,0,0,0,0,0,0,0,0,1,-1,-1,1,-1,-1,1
4235,2,0,2,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,16,0,0,0,0,0.923076923,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
4236,3,1,2,45,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,27,11,0,0,1,0,1,0.947368421,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,-1,-1,-1,-1,1
4237,2,1,4,46,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4238,1,0,3,60,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,14,15,23,0,2,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-1,1,-1,1,0
4239,3,1,2,94,8,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,25,62,0,0,0,0,0.137096774,0.416666667,0,0,0,0,0,0.096774194,0,0,0,0,1,1,0,0,1,-1,1,1,0,1,0
4240,4,1,9,213,2,0,0,1,0,0,1,0,0,69,1,1,0,0,1,0,18,110,77,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
4241,2,0,1,58,0,0,0,0,0,0,1,0,0,7,1,1,0,0,1,0,25,11,14,0,0,0,0.058823529,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
4242,2,1,3,68,0,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,20,41,0,0,0,0,0,0.142857143,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,-1,1
4243,2,1,0,53,1,1,0,0,0,0,2,1,0,2,1,0,0,0,0,0,25,1,19,0,0,0,0,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
4244,5,2,7,115,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,18,90,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0
4245,3,2,1,36,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,21,8,0,0,0,0,0,0.743589744,0,1,0,0,0,0.928571429,0,0,0,0,0,1,0,0,0,1,0,1,-1,-1,0
4246,1,0,11,170,1,0,0,0,0,0,0,0,0,39,1,1,0,0,1,0,26,137,0,0,2,1,0.647058824,0.903225807,1,1,0,0,0,0.352941177,1,0,0,0,0,0,0,0,1,-1,-1,1,-1,-1,1
4247,1,0,2,89,12,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,11,71,0,0,0,0,0.412903226,0.811965812,1,1,1,0,0,0.077419355,0,0,0,0,1,1,0,0,1,-1,0,1,-1,0,0
4248,2,1,5,106,11,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,20,79,0,0,0,0,0.071428571,0.142857143,0,0,0,0,0,0.023809524,0,0,0,0,0,1,0,0,1,-1,-1,1,1,1,0
4249,3,1,4,120,1,0,0,0,0,0,0,0,0,38,1,1,0,0,0,0,16,97,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
4250,2,0,2,85,3,0,0,0,0,0,2,1,0,1,1,1,0,0,1,0,28,16,33,0,0,0,0.163461539,0.4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,-1,0,0,0,1,0
4251,5,1,2,80,0,0,0,0,0,0,3,2,0,4,1,0,0,0,1,0,10,15,47,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
4252,3,1,12,155,1,0,0,0,1,0,0,0,0,48,1,1,0,0,1,0,17,131,0,0,1,0,0.066666667,0.125,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,-1,1,-1,0,1,1
4253,3,1,3,135,12,0,0,0,0,0,1,0,0,6,1,1,0,0,1,0,22,96,9,0,0,0,0.169354839,0.192307692,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,-1,1,-1,0,1,0
4254,3,1,8,118,0,0,0,0,0,0,0,3,0,1,1,1,0,0,1,0,14,97,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
4255,3,1,1,45,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,19,12,6,0,0,0,0,0.290322581,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,-1,0,1,0
4256,2,0,7,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,52,0,0,0,0,0.083333333,0.071428571,0,1,1,0,0,0.833333333,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
4257,2,1,2,37,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,13,0,0,0,0,0.193181818,0.988372093,0,1,0,1,0,0.045454546,0,0,0,0,0,0,0,0,1,1,-1,0,-1,1,0
4258,3,1,1,39,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,15,0,0,0,0,0.295857988,0.069767442,0,1,1,0,1,0.017751479,0,0,0,0,0,0,0,0,1,1,1,-1,0,0,0
4259,5,1,9,103,0,0,0,0,0,0,0,0,0,20,1,1,0,0,1,0,15,81,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,1
4260,3,1,2,60,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,36,0,0,0,0,0.076923077,0,0,1,1,0,0,0.076923077,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
4261,1,0,2,68,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,38,0,0,0,0,0.30726257,0.807692308,1,0,0,0,0,0.022346369,0,0,0,0,1,0,0,0,1,0,-1,1,0,0,0
4262,3,1,3,76,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
4263,3,0,3,66,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,18,41,0,0,1,1,0.931818182,1,0,1,0,0,0,0.068181818,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
4264,1,0,3,30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,15,0,0,0,0,0.194029851,1,1,1,1,0,0,0.014925373,0,0,0,0,0,1,0,0,1,1,-1,1,-1,1,0
4265,2,1,5,93,1,0,0,0,2,0,3,2,0,15,1,1,0,0,0,0,17,24,44,0,0,0,0.256410256,0.111111111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,1,0
4266,1,0,2,54,2,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,13,34,0,0,0,0,0.136363636,0.6,0,1,0,1,0,0.136363636,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4267,3,0,2,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,20,0,0,0,0,0.666666667,1,0,1,0,0,0,0.333333333,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
4268,2,1,3,68,0,0,0,0,0,0,0,0,0,22,1,1,0,0,1,0,19,42,0,0,0,0,0.909090909,0.304347826,1,1,0,0,0,0.090909091,0,0,0,0,0,1,0,0,1,0,1,1,0,-1,1
4269,1,0,4,89,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,63,0,0,0,0,0.019607843,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
4270,3,1,6,69,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,21,36,4,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
4271,3,1,4,61,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,25,23,5,0,0,0,0.16080402,0.282608696,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
4272,2,1,4,54,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,18,29,0,0,0,0,0.008064516,0.621621622,0,1,0,0,0,0.040322581,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
4273,3,0,2,62,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,17,17,20,0,0,0,0.217948718,0.11627907,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
4274,2,1,2,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,6,0,0,0,0,0.933333333,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
4275,3,1,2,53,0,0,0,0,0,0,1,0,0,6,1,1,0,0,0,0,15,22,8,0,0,0,0.085714286,0.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
4276,3,1,3,50,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,15,28,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
4277,3,0,5,62,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4278,2,1,3,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,17,0,0,0,0,0.025,0.634615385,1,1,0,0,0,0.03125,0,0,0,0,0,1,0,0,1,1,0,1,-1,1,0
4279,2,1,2,31,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,12,12,0,0,0,0,0.065420561,0,0,0,0,0,0,0.093457944,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
4280,3,1,5,76,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,18,51,0,0,0,0,0,0.285714286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,1,1
4281,2,1,1,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,12,0,0,0,0,0.470588235,0.538461539,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,-1,0,0,0,0
4282,1,0,5,85,6,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,11,67,0,0,0,0,0.036630037,0.162790698,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
4283,3,1,5,82,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,21,54,0,0,0,0,0.142857143,0.1,1,1,0,0,0,0.857142857,0,0,0,0,0,0,0,0,1,-1,1,1,0,-1,1
4284,3,1,3,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4285,1,0,1,95,11,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,13,75,0,0,0,0,0.141732284,0.218181818,0,1,0,0,0,0.047244095,0,0,0,0,1,0,0,0,1,-1,1,1,0,1,0
4286,2,1,3,118,10,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,10,101,0,0,0,1,0.002892263,0.342857143,0,1,0,0,0,0.001446132,0,0,0,0,1,1,0,0,1,-1,1,1,0,1,0
4287,2,1,3,59,0,0,0,0,0,2,0,0,0,6,1,1,0,0,0,0,22,30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
4288,2,1,3,32,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14,11,0,0,0,0,0,0.071428571,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,-1,1
4289,6,1,3,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,35,0,0,1,1,0.909090909,0.333333333,1,1,0,0,0,0.090909091,1,0,0,0,0,1,0,0,1,0,0,1,0,-1,1
4290,4,1,2,57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,31,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,-1,0,1,-1,1
4291,2,0,3,49,2,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,12,30,0,0,0,0,0.066666667,0.184615385,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
4292,2,0,7,69,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,10,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1
4293,2,0,5,75,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,56,0,0,0,0,0.375,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,-1,0,1
4294,1,0,3,73,4,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,23,43,0,0,0,0,0.285714286,0.975903615,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1,1,0,1,0
4295,5,1,3,60,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,35,0,0,1,0,0.888888889,0,0,1,0,0,0,0.111111111,0,0,0,0,0,0,0,1,1,0,1,1,1,-1,1
4296,3,0,4,42,0,0,0,0,0,0,0,0,0,11,1,0,1,0,0,0,14,21,0,0,0,0,0,0,0,1,1,0,1,0.971428571,1,0,0,0,0,0,0,0,1,1,1,-1,1,-1,1
4297,2,1,2,99,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,71,0,0,0,0,0,0.538461539,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,1,0,1,0
4298,1,0,2,44,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,19,18,0,0,0,0,0.117647059,0.542857143,0,0,0,0,0,0.070588235,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0
4299,4,0,2,46,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9,30,0,0,1,1,0.471698113,0.976744186,0,1,0,0,0,0.037735849,1,0,0,0,0,0,0,0,1,1,-1,1,-1,0,1
4300,3,1,7,93,1,0,0,0,0,0,0,0,0,25,1,1,0,0,1,0,22,64,0,0,0,0,0,0.125,0,1,1,0,0,0.923076923,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1,1
4301,2,1,4,93,6,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,22,64,0,0,0,0,0.529100529,0.177631579,0,1,1,0,1,0.08994709,0,0,0,0,1,1,0,0,1,-1,1,-1,0,0,0
4302,3,1,1,63,0,0,0,0,0,0,2,1,0,3,1,0,0,0,0,0,23,11,21,0,0,0,0.043859649,0.545454546,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
4303,2,0,3,115,0,0,0,0,0,1,4,3,0,19,1,1,0,0,0,0,13,44,50,0,0,0,0.103448276,0.291666667,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,-1,1,1,0,1,0
4304,3,1,5,51,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,29,15,0,0,0,0,0.818181818,0.066666667,1,1,0,0,0,0.090909091,0,0,0,0,0,1,0,0,1,1,1,1,1,-1,1
4305,2,1,2,45,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,21,17,0,0,0,0,0.033333333,0.25,0,1,0,0,0,0.008333333,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
4306,1,0,2,143,8,1,0,0,3,0,4,3,0,22,1,0,0,0,1,0,10,71,54,0,0,0,0.10106383,0.243902439,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,-1,1,0,0,1,0
4307,2,0,4,73,1,0,0,0,0,0,0,0,0,16,1,1,0,0,0,0,13,53,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-1,1,-1,-1,1
4308,2,0,2,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,14,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,1,1
4309,1,0,5,77,1,0,0,0,0,0,0,0,0,23,1,1,0,0,1,0,16,54,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-1,-1,1,-1,-1,1
4310,3,1,3,56,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,21,28,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
4311,2,1,2,67,0,0,0,0,0,0,1,0,0,3,1,1,0,0,1,0,16,34,9,0,0,0,0.494505495,0.566666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,0
4312,5,3,5,91,4,4,0,0,1,0,0,0,0,23,1,1,0,0,0,0,40,44,0,0,1,0,0.666666667,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,1,1,-1,0,1
4313,3,1,3,95,6,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,21,67,0,0,0,0,0.037037037,0.05,0,1,0,0,0,0.037037037,0,0,0,0,1,0,0,0,1,-1,1,1,1,1,0
4314,2,1,4,55,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,25,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4315,1,0,2,60,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,37,0,0,0,0,0.089285714,0.395833333,0,0,0,0,0,0.023809524,0,0,0,0,0,0,0,0,1,0,-1,1,0,1,0
4316,3,1,3,112,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,84,0,0,0,0,0.161290323,0.956521739,1,1,0,1,0,0.032258065,0,0,0,0,0,1,0,0,1,-1,-1,0,-1,1,0
4317,3,1,3,53,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,22,24,0,0,0,0,0.923076923,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
4318,4,0,3,50,0,0,0,1,0,0,0,0,0,15,1,1,1,0,0,0,15,28,0,0,0,0,0,0.785714286,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1,1
4319,2,1,2,80,0,0,0,0,0,4,1,0,0,8,1,0,0,0,1,0,19,6,47,0,0,1,0,0.16,0,1,1,0,1,0.024390244,0,0,0,0,0,1,0,0,1,-1,1,-1,0,1,0
4320,2,0,3,54,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,39,0,0,0,0,0.094827586,0.214285714,0,1,0,0,0,0.025862069,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
4321,3,1,0,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1,0,0,0,0,0.3,0.419354839,0,0,0,0,0,0.066666667,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
4322,1,0,6,97,8,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,17,73,0,0,0,0,0.207594937,0.544117647,0,1,0,0,0,0.005063291,0,0,0,0,0,1,0,0,1,-1,0,1,0,1,0
4323,1,0,5,77,7,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,15,55,0,0,0,0,0.153846154,0.333333333,0,1,0,0,0,0.025641026,0,0,0,0,1,1,0,0,1,-1,0,1,0,1,0
4324,2,1,2,55,5,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,16,32,0,0,0,0,0.077586207,0.362068966,0,1,0,0,0,0.00862069,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
4325,2,0,5,68,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,13,48,0,0,0,0,0.011904762,0.272727273,0,1,0,1,0,0.047619048,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4326,2,1,3,60,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,41,11,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
4327,2,1,3,62,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,33,22,0,0,0,0,0.223300971,0.391304348,0,1,0,0,0,0.048543689,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0
4328,2,0,2,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,15,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
4329,4,1,9,213,2,0,0,1,0,0,1,0,0,64,1,1,0,0,1,0,18,110,77,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
4330,3,0,4,53,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,35,0,0,0,0,1,0.672413793,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,-1,0,0,-1,1
4331,2,0,1,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,10,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4332,1,0,2,69,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,52,0,0,0,0,0.095238095,0.339622642,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
4333,3,1,4,83,4,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,20,56,0,0,0,0,0.065217391,0.1875,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,-1,1,-1,0,1,0
4334,3,1,2,108,0,0,0,0,0,0,6,5,0,12,1,0,0,0,0,0,18,22,60,0,0,0,0.057971015,0.181818182,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
4335,1,0,2,94,8,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,13,74,0,0,0,0,0.201754386,0.923076923,1,1,0,0,0,0.087719298,0,0,0,0,0,1,0,0,1,-1,-1,1,-1,1,0
4336,2,0,5,69,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,25,37,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
4337,1,0,1,87,0,0,0,0,1,2,3,2,0,4,1,1,0,0,0,0,13,20,46,0,0,0,0.04,0.8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,1,-1,1,0
4338,3,1,1,51,0,0,0,0,0,0,2,1,0,4,1,0,0,0,0,0,18,12,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
4339,2,1,6,112,8,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,18,87,0,0,0,0,0.018518519,0.444444444,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,-1,1,1,0,1,0
4340,1,0,6,98,9,0,0,0,1,0,0,0,0,17,1,1,0,0,1,0,19,72,0,0,0,0,0.23255814,1,1,0,0,0,0,0.093023256,0,0,0,0,0,1,0,0,1,-1,-1,1,-1,0,0
4341,2,0,3,52,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,15,30,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
4342,1,0,3,30,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,12,11,0,0,0,0,0.133333333,0.333333333,0,1,0,0,0,0.013333333,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
4343,4,1,2,122,1,0,0,0,2,0,7,6,0,5,1,0,0,0,0,0,20,13,81,0,0,0,0.018867925,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
4344,2,1,2,45,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,16,22,0,0,0,0,0.173469388,0.108695652,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
4345,2,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0.06993007,0,0,0,1,0,1,0.153846154,0,0,0,0,0,1,0,1,1,1,1,-1,1,1,0
4346,3,1,1,43,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,21,15,0,0,0,0,0.012784091,1,0,1,0,1,0,0.007102273,0,0,0,0,0,1,0,0,1,1,-1,0,-1,1,0
4347,4,0,2,45,0,0,0,1,0,0,0,0,0,11,1,0,1,0,0,0,14,24,0,0,0,0,0,0.2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,-1,0,1,1
4348,3,1,1,199,13,0,0,0,0,0,4,4,0,26,1,0,0,0,0,0,13,9,169,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,1,1,-1,1,0
4349,2,1,2,146,2,0,0,0,2,3,7,6,0,15,1,0,0,0,0,0,14,13,111,0,0,0,0.047619048,0.045454546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
4350,3,0,2,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1
4351,1,0,4,51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,30,0,0,0,0,0.055555556,0.333333333,0,1,0,0,0,0.018518519,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0
4352,2,0,4,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4353,2,1,6,95,1,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,35,53,0,0,0,0,0,0.071428571,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,-1,1,1,1,-1,1
4354,2,0,1,80,0,0,0,0,4,0,2,1,0,5,1,0,0,0,0,0,16,12,44,0,0,0,0.229508197,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
4355,2,0,4,92,0,0,0,0,8,0,0,0,0,8,1,1,0,0,1,0,14,71,0,0,0,0,0.395604396,0.45,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,-1,0,0,0,0,0
4356,1,0,2,45,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,23,0,0,0,0,0.2,0.230769231,0,1,0,0,0,0.035294118,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
