id,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT
9600,1,0,3,47,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,19,0,0,0,0,0.098591549,0.32,0,1,0,0,0,0.084507042,0,0,0,0,0,0,0,0,1,1,0,1,0,1
9601,3,1,2,45,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,21,17,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1
9602,2,0,3,52,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9603,3,0,2,24,0,0,0,0,0,0,0,0,0,10,1,0,1,0,1,0,13,4,0,0,0,0,0,0.032258065,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1
9604,2,1,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0.11627907,0.926829268,0,1,0,0,0,0.00845666,0,0,0,0,0,1,0,0,1,1,-1,1,0,1
9605,3,1,6,76,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,25,44,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-1,-1,1,-1,-1
9606,3,1,3,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,19,0,0,1,0,0.888888889,0,0,1,0,1,0,0.111111111,0,0,0,0,0,0,0,1,1,1,1,0,1,-1
9607,4,1,1,67,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,32,28,0,0,0,0,0.12244898,0.823529412,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,-1,1
9608,2,1,5,59,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,20,32,0,0,0,0,0.031746032,0.195876289,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1
9609,2,1,2,58,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41,9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,-1
9610,1,0,4,56,3,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,17,32,0,0,0,0,0.37037037,0.09375,0,1,0,0,0,0.074074074,0,0,0,0,1,0,0,0,1,0,1,1,1,0
9611,2,0,7,101,1,1,0,0,1,0,1,0,0,13,1,1,0,0,1,0,26,58,9,0,2,0,0,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1
9612,2,0,5,43,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9613,2,1,2,28,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,7,0,0,0,0,0.029411765,0.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,1,0,1
9614,3,1,5,102,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,30,65,0,0,0,0,0.375,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,-1,0
9615,1,0,5,56,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,11,38,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1
9616,2,0,0,166,0,0,0,0,6,0,8,6,0,10,1,0,0,0,0,0,12,1,145,0,0,0,0.143939394,0.906976744,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,-1,1,0,1
9617,1,0,3,67,0,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,22,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
9618,3,1,3,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,23,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,-1,0,-1,-1
9619,2,0,1,38,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,20,11,0,0,0,0,0.024390244,0.054054054,0,1,1,1,0,0.048780488,0,0,0,0,0,0,0,0,1,1,1,0,1,1
9620,1,0,4,42,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,16,19,0,0,0,0,0.144578313,0.666666667,0,1,1,0,0,0.192771084,0,0,0,0,0,0,0,0,1,1,1,1,0,0
9621,1,0,3,33,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,13,13,0,0,0,0,0,0.285714286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-1,1
9622,3,0,4,47,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,13,27,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9623,1,0,5,101,2,0,0,0,2,0,3,2,0,14,1,1,0,0,1,0,22,27,44,0,0,0,0.518987342,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,-1,-1,1,-1,0
9624,3,0,3,77,4,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,19,51,0,0,0,0,0.140350877,0.117647059,0,1,1,0,1,0.01754386,0,0,0,0,0,0,0,0,1,-1,1,-1,0,1
9625,3,1,2,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,17,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1
9626,2,1,3,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,12,0,0,0,0,0,0.785714286,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1
9627,3,1,3,61,0,0,0,0,1,0,0,0,0,8,1,1,0,0,0,0,25,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
9628,2,1,4,41,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9629,1,0,4,99,9,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,22,70,0,0,0,0,0.088235294,0.263157895,0,1,0,0,0,0.029411765,0,0,0,0,0,0,0,0,1,-1,1,1,0,1
9630,2,1,6,53,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,13,33,0,0,0,0,0,0.166666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
9631,1,0,3,65,0,0,0,0,3,0,0,0,0,5,1,1,0,0,0,0,16,42,0,0,0,0,0.140495868,0.821428571,0,1,0,1,0,0.041322314,0,0,0,0,0,1,0,0,1,0,0,0,-1,1
9632,4,0,4,77,4,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,25,45,0,0,1,1,0.933333333,1,0,1,0,0,0,0.066666667,1,0,0,0,0,0,0,0,1,-1,-1,1,-1,-1
9633,3,1,1,86,0,0,0,0,3,0,2,1,0,4,1,0,0,0,0,0,29,10,39,0,0,0,0.04,0.083333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
9634,2,1,1,38,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,19,12,0,0,0,0,0.828828829,0.623376623,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,-1,0,-1
9635,3,0,4,77,0,0,0,0,1,1,0,0,0,5,1,1,0,0,0,0,29,41,0,0,1,1,0.923076923,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,1,1,-1,-1
9636,3,1,2,40,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,16,17,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,-1
9637,3,1,6,147,2,0,0,0,0,0,0,0,0,32,1,1,0,0,1,0,11,129,0,0,0,0,0,0.041666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1
9638,4,1,4,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,46,0,0,0,0,1,0.25862069,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-1
9639,1,0,1,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,11,0,0,0,0,0.135135135,0.625,0,1,1,0,0,0.040540541,0,0,0,0,0,0,0,0,1,1,1,1,-1,1
9640,1,0,3,60,0,0,0,0,1,0,0,0,0,16,1,1,0,0,0,0,7,46,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,-1
9641,1,0,2,89,8,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,12,70,0,0,0,0,0.028985507,0.945945946,1,1,1,0,1,0.034782609,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,1
9642,3,1,2,58,5,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,10,41,0,0,0,0,0.057142857,0.476190476,0,1,0,1,0,0.014285714,0,0,0,0,0,1,0,0,1,0,1,0,0,1
9643,3,0,6,76,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,16,53,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,1,1,1,-1
9644,3,1,4,147,14,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,20,120,0,0,0,1,0.447058824,0.319148936,0,1,0,0,0,0.011764706,0,0,0,0,0,0,0,0,1,-1,0,1,0,0
9645,3,1,3,48,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,17,24,0,0,0,0,0.03930131,1,1,1,0,1,0,0.947598253,0,0,0,0,0,1,0,0,1,1,-1,0,-1,-1
9646,3,1,2,81,8,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,16,58,0,0,0,0,0.145833333,0.369230769,0,0,0,0,0,0.118055556,0,0,0,0,1,1,0,0,1,-1,1,1,0,1
9647,2,0,2,32,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,13,0,0,0,0,0,0.785714286,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1
9648,3,1,6,105,3,0,0,0,2,0,0,0,0,2,1,0,0,0,1,0,22,76,0,0,0,0,0,0,0,0,0,0,0,0.001040583,0,0,0,0,0,1,0,0,1,-1,1,1,1,1
9649,3,1,1,42,0,0,0,0,2,0,0,0,0,2,1,0,0,0,1,0,15,20,0,0,0,0,0.25,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,1,1,1,1,1,0
9650,2,1,7,57,0,0,0,0,0,0,0,0,0,19,1,1,0,0,0,0,16,34,0,0,0,0,0.016666667,0.4,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1
9651,3,1,2,60,0,0,0,0,0,0,0,1,0,10,1,1,0,0,0,0,14,39,0,0,0,0,0,0.25,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,-1
9652,3,0,4,62,1,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,15,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
9653,4,1,2,67,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,27,33,0,0,1,0,0.888888889,0,0,1,0,0,0,0.111111111,0,0,0,0,0,0,0,1,1,0,1,1,1,-1
9654,3,0,3,37,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,18,0,0,0,0,0.857142857,0,0,1,0,0,0,0.142857143,0,0,0,0,0,0,0,0,1,1,1,1,1,-1
9655,3,1,3,57,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,20,30,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,-1
9656,2,1,3,77,4,0,0,0,0,0,1,0,0,8,1,0,0,0,1,0,17,41,11,0,0,0,0.394904459,0.533333333,0,0,0,0,0,0.01910828,0,0,0,0,0,1,0,0,1,-1,0,1,0,0
9657,2,0,1,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,10,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
9658,1,0,5,115,11,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,13,95,0,0,0,0,0.061111111,0.2,0,1,0,1,0,0.033333333,0,0,0,0,0,1,0,0,1,-1,0,0,0,1
9659,4,0,5,76,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,25,44,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
9660,3,1,2,41,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,20,14,0,0,0,0,0.079096045,0.925531915,0,1,0,0,0,0.026836158,0,0,0,0,1,1,0,0,1,1,-1,1,0,1
9661,1,0,4,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9662,2,1,2,52,2,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,15,30,0,0,0,0,0.035211268,0.18,0,0,0,0,0,0.063380282,0,0,0,0,0,1,0,0,1,1,1,1,0,1
9663,2,1,2,47,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,21,9,9,0,0,0,0.222222222,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
9664,2,0,3,83,8,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,9,67,0,0,0,0,0.308823529,0.184397163,0,1,1,0,1,0.004901961,0,0,0,0,1,1,0,0,1,-1,1,-1,0,0
9665,3,1,0,41,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,26,1,6,0,0,0,0.421052632,0.454545455,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
9666,3,1,4,58,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,22,29,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,-1,0,-1,-1
9667,3,1,3,53,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,24,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,-1,0,-1,-1
9668,2,0,3,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,29,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,-1
9669,1,0,5,117,17,0,0,0,0,0,0,0,0,12,1,1,0,0,1,0,11,99,0,0,0,0,0.319444444,1,1,1,1,0,0,0.083333333,0,0,0,0,0,0,0,0,1,-1,-1,1,-1,0
9670,1,0,3,73,7,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,18,48,0,0,0,0,0.457943925,1,1,1,1,0,0,0.028037383,0,0,0,0,0,1,0,0,1,0,-1,1,-1,0
9671,2,1,4,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,14,12,0,0,0,0,1,0.363636364,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,-1
9672,3,0,3,61,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,18,36,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1
9673,3,1,7,93,1,0,0,0,0,0,0,0,0,21,1,1,0,0,1,0,22,64,0,0,0,0,0,0.125,0,1,1,0,0,0.923076923,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1
9674,2,0,3,94,2,0,0,0,0,0,1,0,0,19,1,1,0,0,0,0,18,43,25,0,0,0,0.357692308,0.829268293,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,-1,-1,1,0,0
9675,2,1,0,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,1,0,0,0,0,0.132530121,0.244444444,0,0,0,0,0,0.108433735,0,0,0,0,0,1,0,0,1,1,1,1,0,1
9676,1,0,8,135,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,101,16,0,0,0,0.136054422,0.275862069,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,-1,1,1,0,1
9677,2,1,2,61,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,17,27,9,0,0,0,0.07788162,0.235294118,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1
9678,2,1,5,50,0,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,20,23,0,0,0,0,0.030821918,0.045454546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9679,1,0,0,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0.078125,0.158730159,0,0,0,0,0,0.109375,0,0,0,0,1,0,0,0,1,1,1,1,0,1
9680,4,2,6,202,4,4,0,0,3,0,2,1,0,49,1,1,0,0,1,0,36,88,70,0,2,0,0,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1
9681,2,0,5,119,12,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,21,91,0,0,0,0,0.104166667,0.5,0,0,0,1,0,0.104166667,0,0,0,0,0,0,0,1,1,-1,0,0,0,1
9682,3,1,1,62,1,1,0,0,0,0,1,0,0,8,1,1,0,0,0,0,29,15,10,0,0,0,0.011235955,0.038461539,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1
9683,2,0,4,47,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,17,23,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,-1
9684,3,1,2,63,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,37,19,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
9685,2,1,2,42,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,21,0,0,0,0,0.075757576,0.583333333,0,0,0,0,0,0.090909091,0,0,0,0,0,1,0,0,1,1,0,1,0,1
9686,1,0,2,41,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,15,9,9,0,0,0,0.094827586,0.1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1
9687,4,1,2,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,26,0,0,1,0,0.888888889,0,0,1,0,0,0,0.111111111,0,0,0,0,0,0,0,1,1,0,1,1,1,-1
9688,3,1,4,72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,50,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
9689,2,1,1,30,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,15,8,0,0,0,0,0.048387097,0.064516129,0,1,1,0,1,0.032258065,0,0,0,0,0,0,0,0,1,1,1,-1,1,1
9690,2,1,3,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9691,3,1,4,84,1,0,0,0,0,0,0,0,0,21,1,1,0,0,0,0,26,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
9692,3,0,5,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
9693,2,1,3,43,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,19,17,0,0,0,0,0.243119266,0.909090909,0,1,0,0,0,0.055045872,0,0,0,0,0,0,0,0,1,1,-1,1,-1,1
9694,1,0,2,77,6,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,28,42,0,0,0,0,0.646153846,0.35483871,1,1,0,1,0,0.015384615,0,0,0,0,0,0,0,0,1,-1,-1,0,0,0
9695,2,0,3,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9696,4,1,3,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,21,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1
9697,3,1,2,80,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,29,17,25,0,0,0,0.022727273,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,-1,1
9698,3,1,3,79,6,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,20,52,0,0,0,0,0.236842105,0.980392157,0,0,0,0,0,0.010526316,0,0,0,0,0,1,0,0,1,-1,-1,1,0,1
9699,3,0,2,91,0,0,0,0,4,0,2,1,0,3,1,0,0,0,1,0,10,15,58,0,0,0,0.051282051,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
9700,4,1,8,109,0,0,0,0,0,0,0,0,0,21,1,1,0,0,0,0,21,81,0,0,1,0,0.647058824,0,0,1,0,0,0,0.235294118,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1
9701,2,0,3,70,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,21,28,13,0,0,0,0.160839161,0.222222222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
9702,3,1,2,149,1,0,0,0,0,2,4,5,0,12,1,1,0,0,1,0,15,35,91,0,0,0,0.982142857,0.340909091,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,-1,1,0,0,-1
9703,2,1,1,177,0,0,0,0,4,6,7,6,0,54,1,1,0,0,0,0,20,5,144,0,0,0,0.058823529,0.274509804,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,-1,1,1,0,1
9704,2,0,2,68,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,46,0,0,0,0,0.18556701,0.08,0,0,0,0,0,0.06185567,0,0,0,0,1,0,0,0,1,0,1,1,1,1
9705,2,1,2,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,18,0,0,0,0,0.125,0.625,0,1,1,0,1,0.011363636,0,0,0,0,0,1,0,0,1,1,0,-1,0,1
9706,1,0,2,68,9,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,10,51,0,0,0,0,0.182608696,0.978494624,1,1,1,0,0,0.095652174,0,0,0,0,1,1,0,0,1,0,-1,1,-1,1
9707,2,1,7,126,7,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,17,102,0,0,0,0,0.055555556,0.625,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,1,-1,1,1,0,1
9708,1,0,5,82,1,1,0,0,0,0,0,0,0,19,1,1,0,0,0,0,13,62,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1
9709,2,1,9,91,0,0,0,0,0,0,0,0,0,29,1,1,0,0,0,0,13,71,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,-1,1,1,1,-1
9710,3,1,6,66,0,0,0,0,1,0,0,0,0,4,1,1,0,0,0,0,16,43,0,0,0,0,0.058823529,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
9711,1,0,3,71,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,49,0,0,0,0,0.139664805,0.333333333,0,1,1,1,0,0.005586592,0,0,0,0,0,1,0,0,1,0,0,0,0,1
9712,3,1,5,72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
9713,1,0,5,75,9,0,0,0,0,0,0,0,0,20,1,1,0,0,1,0,21,47,0,0,0,0,0.275,1,1,1,1,1,0,0.0375,0,0,0,0,0,1,0,0,1,0,-1,0,-1,0
9714,2,1,2,98,0,0,0,0,0,0,0,0,0,34,0,1,0,0,1,0,56,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,-1,1,1,1,1
9715,2,1,3,69,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,19,43,0,0,0,0,0.116666667,0.894736842,1,0,0,0,0,0.016666667,0,0,0,0,0,1,0,0,1,0,-1,1,0,1
9716,2,0,1,58,1,0,0,0,0,0,2,1,0,4,1,0,0,0,1,0,7,20,23,0,0,0,0.283333333,0.302325581,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
9717,2,1,3,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,28,14,0,0,0,0,0.016129032,0.081818182,0,1,0,0,0,0.005376344,0,0,0,0,0,1,0,0,1,1,1,1,0,1
9718,2,1,2,80,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24,49,0,0,0,0,0.028653295,0.419354839,0,0,0,0,0,0.011461318,0,0,0,0,0,1,0,0,1,-1,0,1,0,1
9719,2,1,3,53,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,33,0,0,0,0,0.028571429,0.277777778,0,0,0,0,0,0.024489796,0,0,0,0,1,0,0,0,1,1,1,1,0,1
9720,2,1,3,35,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,13,0,0,0,0,0,0.153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9721,3,0,3,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,14,0,0,0,0,0.923076923,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1
9722,1,0,2,55,5,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,15,33,0,0,0,0,0.032786885,0.115384615,0,0,0,0,0,0.081967213,0,0,0,0,0,0,0,0,1,0,1,1,1,1
9723,3,1,4,86,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,43,16,0,1,0,0.4375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,0
9724,3,0,5,72,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,50,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-1,1,-1,-1
9725,2,0,1,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,16,0,0,0,0,0.97810219,0.741935484,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,-1,-1
9726,1,0,7,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,26,0,0,0,0,0.1,0,0,1,0,0,0,0.7,0,0,0,0,0,0,0,0,1,1,1,1,1,-1
9727,5,4,5,129,1,0,0,0,0,0,0,0,0,15,1,1,0,1,1,0,41,81,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,-1,1
